job_id,client_name,client_email,job_value,job_type,job_date,status,assigned_to
8608,"Ayers, Foster and Carlson",davidfletcher@riley-rowland.com,4615,Consulting,2025-05-07,Completed,Taylor Walker
8609,Gonzalez Group,xjackson@allen.biz,1223,Maintenance,2025-06-04,Completed,Ethan Butler
8610,"Wood, James and Morris",andrewrodriguez@edwards.com,4119,Development,2025-11-24,Completed,Mrs. Diane Smith
8611,"Lara, Green and Rogers",jacob09@morris.org,2230,Maintenance,2025-06-18,Completed,Karen Vincent MD
8612,Morton Ltd,reynoldsian@farmer.biz,3807,Design,2025-10-09,Completed,Rachel Ellis
8613,Rocha PLC,david75@kirby-stewart.info,616,Development,2025-06-07,Completed,Dawn Jenkins
8614,Sullivan-Jones,michaeljohnson@miller-gray.com,2169,Development,2025-12-21,Completed,Jorge Cannon
8615,"Johnson, Knight and Lang",johnsonkatherine@snyder.com,2846,Development,2026-01-22,Completed,Lori Douglas
8616,Weaver-Hampton,nathan70@mckenzie-mitchell.org,3671,Development,2025-07-20,Completed,Michael Miller
8617,Figueroa-Hester,brittany38@fitzgerald.com,3898,Design,2025-08-21,Completed,Stephanie James
8618,"Thompson, Welch and Snyder",kerri05@fitzgerald-salas.com,4945,Consulting,2025-08-10,Completed,Wendy Burgess
8619,Benton LLC,andrewsdennis@sharp.biz,3326,Consulting,2025-02-13,Completed,Chris Garrett
8620,Valencia-Tucker,krosario@krause.com,3671,Development,2025-06-04,Completed,Anne Newman
8621,"Hanna, Meadows and Davis",davidromero@mcclain.net,2599,Consulting,2025-07-10,Completed,Guy Page
8622,Salazar-Thomas,sylvia60@rodriguez.com,1197,Consulting,2025-12-13,Completed,William Johnson
8623,Reed-Blair,poncerandy@young.com,4836,Consulting,2025-03-14,Pending,John Cole
8624,"Vance, Marsh and Fields",xnguyen@johnson.biz,247,Design,2025-07-18,Completed,Donald Howard
8625,Olson Ltd,richardtorres@gardner.com,2568,Development,2025-09-06,Completed,Eric Flynn
8626,Foster PLC,mariarodriguez@byrd-carroll.net,1457,Maintenance,2026-02-13,Completed,Barbara Green
8627,Gray Group,erin00@frank.com,1465,Consulting,2025-04-24,Completed,Lee Bailey
8628,Freeman Inc,bgonzales@gonzalez-parker.com,2473,Development,2026-02-10,Completed,Michael Proctor
8629,"Carter, Farley and Newton",brownmonica@jackson.com,1334,Development,2026-02-05,Completed,Andrew Johnston
8630,Bell LLC,iblair@wilson-murphy.com,1915,Development,2025-03-25,Completed,Margaret Kelley
8631,"Washington, Blair and Silva",fwilliams@miles.net,2891,Consulting,2025-07-23,Completed,Jennifer Moore
8632,Santiago-Wilson,ricardo61@ware-sampson.org,1795,Consulting,2025-04-21,Pending,Robin Fischer
8633,"Clark, Barrera and Hall",jessica83@young.com,1610,Design,2025-02-17,Completed,John Logan
8634,Frank Group,colemanrachel@reyes.com,923,Maintenance,2025-02-05,Completed,Johnathan Fox
8635,Nunez and Sons,serranochristopher@jackson-richard.org,3618,Development,2025-04-10,Completed,Jennifer Bowman
8636,Brown LLC,craneeugene@harris-baxter.net,2453,Design,2025-06-12,Completed,David Berger
8637,"Simmons, Medina and Trevino",coreyharris@cruz.com,3805,Design,2025-10-24,Completed,Heather Garcia
8638,Carey-Pearson,vvalenzuela@johnson.com,4112,Consulting,2025-06-20,Cancelled,Peter Butler
8639,Gibbs and Sons,johnsonholly@bautista.com,4851,Consulting,2026-02-17,Completed,Danielle Lee
8640,"Jackson, Garrison and Smith",awagner@alvarez.info,144,Maintenance,2025-05-02,Completed,John Tucker
8641,"Barron, Rodriguez and Williams",whiteaustin@logan.com,3631,Development,2025-07-25,Pending,Kristy Stout
8642,Edwards-Lewis,tamara62@fernandez.net,1047,Consulting,2025-02-26,Completed,Lydia Rich
8643,Wright-Cordova,carrie86@reese.com,2790,Maintenance,2025-02-26,Completed,Amber Ortiz
8644,Smith-Lane,jennifer72@tucker.org,583,Design,2025-09-25,Completed,Lisa Roberts
8645,Esparza-Palmer,campbelljohn@perez.net,2698,Development,2025-01-11,Completed,Andrew Montgomery
8646,Woods Inc,christopher06@scott.com,4042,Consulting,2025-04-06,Cancelled,Benjamin Johnson
8647,Mclaughlin-Evans,johnsonjennifer@dyer.org,279,Consulting,2025-05-01,Completed,Charles Myers
8648,Smith LLC,morganrobert@callahan.com,746,Maintenance,2025-12-20,Completed,Pamela Morris
8649,"Cole, Hobbs and Howard",matthewcarr@guerra.net,747,Design,2026-02-09,Pending,Donald Davis
8650,Brown-Jones,bjones@wright.com,4189,Design,2026-01-09,Completed,Alisha Caldwell
8651,Smith and Sons,tyler92@anderson.biz,575,Design,2025-05-11,Completed,Melanie Riggs
8652,Davis-Wilkerson,justin20@thompson-james.com,1117,Maintenance,2025-10-07,Completed,Rebecca Mcintosh
8653,"White, Freeman and Silva",crivera@nguyen-blackwell.com,889,Design,2025-04-18,Completed,Eileen Mckinney
8654,"Alvarado, Carrillo and Mcgee",rachelbrowning@wright.com,4221,Consulting,2025-04-17,Completed,Holly Chandler
8655,Mcfarland-Potts,danielle57@wright.com,2462,Maintenance,2025-03-24,Completed,Kiara Rose
8656,"Blake, Gonzalez and Chandler",olee@cameron.com,1717,Development,2025-04-07,Pending,Michael Miller
8657,Johnson Ltd,rachel60@rowe-maldonado.org,3096,Development,2025-07-27,Completed,Tiffany Soto
8658,Ramos LLC,samanthaleon@smith.biz,1033,Design,2025-06-21,Pending,William Barnes
8659,Simmons-Holmes,joshuawatkins@hodge.com,4613,Design,2025-11-20,Pending,Jacqueline Brown
8660,Hart LLC,melanie50@gallegos.com,4312,Consulting,2025-11-30,Completed,Melissa Diaz
8661,Barton Inc,ijohnson@martin-richard.biz,2025,Maintenance,2025-02-24,Completed,Gregory Mercer
8662,"Fox, Mcmillan and Brown",anthonyfox@brown.net,3116,Consulting,2025-01-12,Completed,Candice Henry
8663,"Williams, Barnes and Daniel",anna52@houston-cherry.biz,973,Maintenance,2026-02-24,Completed,Dorothy Hall
8664,Gomez-Hunt,mcdanielshelby@knight.net,1413,Design,2025-10-06,Completed,Christopher Wells
8665,"Miller, Ramsey and Anderson",maldonadoangela@lang-carter.biz,3075,Development,2026-02-01,Completed,Mary Williams
8666,"Smith, Rojas and Garrett",orobinson@donovan.info,2070,Design,2026-02-21,Completed,Melissa Bowman
8667,"Anderson, Taylor and Morton",brettglover@trevino.biz,4568,Development,2025-06-24,Pending,Kara Lee
8668,Lewis and Sons,hubbardbrittany@cline-baker.org,707,Consulting,2025-08-30,Completed,Mary Rodriguez
8669,Yang Ltd,julie19@nelson.net,154,Development,2025-11-24,Completed,Gregory Morrison
8670,"Johnson, Henderson and Stewart",aaronmunoz@roy.info,1769,Maintenance,2025-06-30,Pending,James Jensen
8671,Garcia Group,summer59@hall.com,4955,Maintenance,2025-03-05,Pending,Alexandra Moore
8672,Gallegos Group,brittany58@west.org,1225,Maintenance,2025-05-28,Completed,Shawn Gordon
8673,Thomas Group,brownconnie@frazier-jones.biz,3734,Maintenance,2025-05-28,Completed,Lynn Kelley
8674,Ramirez-Smith,robert43@hart.com,1910,Consulting,2025-07-21,Completed,Krystal Graham
8675,Clark Ltd,daviddavis@burgess.com,4347,Design,2026-02-07,Completed,Amy Browning
8676,Blake Group,ofranklin@davis-young.com,4205,Maintenance,2025-08-10,Pending,Joseph Conley
8677,"Thompson, Pearson and Crawford",morenokimberly@fields-carter.com,1163,Consulting,2025-05-25,Completed,Stephanie Hughes
8678,Moses Group,smithmichael@patton-wood.com,4845,Development,2025-07-06,Completed,James Brown
8679,Stewart Inc,walkerstacey@cantrell.net,1918,Development,2025-09-26,Completed,Carolyn Valencia
8680,"Allen, Medina and Ramirez",lauren58@ward-jackson.com,1945,Design,2025-01-04,Completed,John Peterson
8681,Allen Inc,leslie14@leonard.net,2362,Design,2025-05-23,Pending,Dale Rice Jr.
8682,Park-Adams,chasejohn@reed-burton.info,849,Design,2025-05-29,Completed,Jimmy Murray
8683,Tucker-Molina,debrawilson@frye.com,3052,Consulting,2025-05-08,Completed,Heidi English
8684,Henderson Ltd,alejandraanderson@torres.com,3140,Consulting,2025-06-14,Completed,Miss Carrie Mcintyre
8685,Ortega-Taylor,leonardhuerta@hudson.com,2844,Maintenance,2025-04-05,Cancelled,Amy Davis
8686,"Ochoa, Bond and Saunders",johnstonjoseph@hobbs.biz,4971,Development,2025-12-20,Completed,Jennifer Hill
8687,Wallace PLC,rfox@flores.com,2130,Design,2025-03-19,Completed,Monica Sullivan
8688,Wilson and Sons,buchananlisa@johnson.com,4838,Development,2025-10-05,Completed,Christopher Villa
8689,Ramos-Yang,adam79@johns.com,1266,Design,2025-02-10,Completed,Jonathan Dougherty
8690,"Hebert, Adams and Mullen",floydyvette@anderson.com,606,Consulting,2025-06-23,Completed,Alexandra Potts
8691,Wright-Stuart,mflores@johnson.info,775,Development,2025-09-27,Completed,Mark Cruz
8692,"Ward, Hicks and Smith",oneillchristopher@lee-smith.info,3405,Development,2026-01-21,Completed,Manuel James
8693,"Shea, Lambert and Kline",bobby27@pollard.com,4913,Maintenance,2026-01-17,Completed,Timothy Parsons
8694,Anderson-Harris,kingpatrick@rodriguez.com,1519,Development,2025-07-18,Completed,Tara Copeland
8695,Zimmerman-Clark,nspencer@adams-villa.com,2880,Design,2025-01-21,Completed,Carly Salas
8696,Craig Group,flawson@smith.org,1634,Consulting,2025-03-26,Completed,Suzanne Taylor
8697,Moore PLC,campbellreginald@dixon-mitchell.info,3304,Development,2025-06-08,Completed,Alexander Mason
8698,Baldwin Group,heathernguyen@brock-young.com,2632,Design,2025-06-12,Completed,Brittany West
8699,Vaughn-Escobar,andrew24@silva.net,2834,Consulting,2025-10-05,Completed,Martin Johnson
8700,"Clayton, Stewart and White",urice@simpson-clark.info,1346,Consulting,2025-11-15,Completed,Michelle Frey
8701,"Serrano, Manning and Ward",heidimorales@solomon-wall.net,726,Maintenance,2025-10-11,Completed,Rebecca Jackson
8702,Stephens Inc,christinehanson@bradshaw.org,3594,Design,2026-02-19,Pending,Wendy Deleon
8703,"Robertson, Ward and Bishop",contreraschristopher@hines-sutton.org,4476,Design,2025-12-05,Completed,Jacqueline Brown
8704,Smith Ltd,krogers@wood.com,3500,Design,2025-02-16,Cancelled,Elizabeth Glass
8705,Little LLC,banksgary@hancock.com,2550,Maintenance,2026-01-25,Completed,Stephanie Wallace
8706,Young Group,hoodmichael@gould.com,2772,Design,2026-02-16,Completed,Susan Mays
8707,Mills PLC,ashleyward@larson.info,736,Consulting,2025-03-02,Completed,Mr. Tom Allen
8708,"Rogers, Clay and Estrada",johnsonaudrey@welch-elliott.com,2262,Maintenance,2025-01-14,Completed,Richard Turner
8709,Howard-Cox,danielsmith@lawson-olson.com,4191,Design,2026-02-24,Completed,Robert Peterson
8710,"Rowe, Nielsen and Walker",jennifermcmahon@blackburn-owen.net,840,Maintenance,2025-03-15,Completed,Mark Hawkins
8711,Grimes PLC,brian37@lamb-davis.com,1539,Consulting,2025-07-18,Completed,Stephanie Baker
8712,Baker-Scott,kjones@bennett.info,3903,Consulting,2025-07-08,Completed,Angela Phelps
8713,Thomas-Morris,spencerjohn@ingram.org,2285,Development,2025-04-23,Completed,Matthew Turner
8714,"Gilbert, Nguyen and Wu",susanwalker@patterson.com,1372,Consulting,2025-05-24,Pending,Ryan Simpson
8715,"Gardner, Day and Walters",mariacarson@wilson.com,2009,Consulting,2025-08-12,Completed,Lori Reyes
8716,Anderson-Johnston,christopher57@gutierrez-riley.net,991,Consulting,2026-01-21,Completed,Stephanie Cobb
8717,Sosa-Ward,crystal19@campbell.com,4423,Design,2025-05-13,Completed,Timothy Wright
8718,Cohen Ltd,emilywilliams@owens.info,425,Consulting,2025-04-08,Completed,Matthew Sims
8719,Campbell-Carney,noblematthew@middleton.org,4277,Design,2025-07-23,Pending,Loretta Thomas
8720,King LLC,hannah71@bray.com,2237,Consulting,2025-05-22,Completed,Brad Smith
8721,"Brown, Jones and Parker",bmiller@swanson-johnson.net,4656,Design,2025-03-10,Pending,Michael Phillips
8722,Schultz-Conner,meyersdean@smith-webb.com,3672,Consulting,2025-12-06,Completed,Judy Berger
8723,Stewart-Price,hjackson@patton.com,472,Design,2025-04-20,Completed,Nancy Fuentes
8724,Avery-Jones,georgebarry@bush-smith.biz,2883,Maintenance,2025-04-28,Completed,Meredith Smith
8725,Evans PLC,dstephens@oneill-young.com,226,Maintenance,2025-10-16,Completed,John Mills
8726,"Sutton, Jones and Johnson",vtran@butler-hall.net,2194,Development,2026-02-20,Completed,Ronnie Lewis
8727,"Rodriguez, Meyer and Miller",melissa81@hill.com,2590,Design,2025-12-27,Completed,Danielle White
8728,Vargas-Baxter,johnsonallison@jones.com,1890,Maintenance,2025-12-02,Completed,Logan Riggs
8729,"Sharp, Ware and Anderson",michaelacook@gomez-blankenship.com,4740,Development,2025-01-29,Cancelled,Johnathan Baker
8730,Hines PLC,lisa77@mitchell.info,2863,Consulting,2025-06-22,Completed,Dorothy Gilbert
8731,Murphy-Wright,nicholsontimothy@mcdonald.com,4378,Design,2025-05-27,Completed,Kendra Gilmore
8732,Lane-Macias,lmills@simon.biz,550,Maintenance,2025-03-18,Completed,Angel Khan
8733,"Johnson, Diaz and Gallegos",janet52@kirk-castillo.net,2638,Maintenance,2026-01-29,Completed,William Benjamin
8734,Wilson PLC,bkent@bradley-carpenter.org,2908,Consulting,2025-06-17,Completed,Kenneth Blair
8735,Kelly Inc,mark91@knapp.com,1460,Design,2025-08-10,Completed,Victoria Williamson
8736,Bradley LLC,georgebrian@mills.com,3783,Development,2025-01-07,Completed,Alicia Friedman
8737,Gonzalez-Krueger,nperez@cole.com,4886,Development,2025-07-24,Completed,Todd Pierce
8738,"Bird, Cannon and Grant",anne87@paul.com,1491,Consulting,2025-02-03,Pending,Brian Evans
8739,Daniel-Williams,johnhoward@wang.com,3858,Maintenance,2025-01-19,Completed,Manuel Miller
8740,Williams LLC,masseydiane@summers.com,1530,Development,2025-11-13,Completed,Suzanne Bridges
8741,Cox PLC,meadowsdiana@costa-williams.com,2924,Design,2025-07-15,Pending,Andrew Beck
8742,Martinez LLC,wuglenda@salas-horn.org,4184,Development,2025-04-09,Pending,Leslie Martinez
8743,Snyder-Rodriguez,dawsonsteven@gentry.com,2338,Consulting,2025-08-04,Completed,Tracy Sawyer
8744,Tate Inc,williamowens@christian-fitzgerald.com,1602,Maintenance,2025-05-06,Completed,Denise Choi
8745,"Fowler, Shah and Pratt",ryan16@johnson-bailey.com,3832,Consulting,2025-04-13,Completed,Scott Dougherty
8746,Fowler Inc,jonesjulie@marshall.biz,506,Maintenance,2025-06-24,Completed,Paul Valencia
8747,Hoover-Cisneros,curtismayer@strong.com,1512,Maintenance,2025-03-28,Cancelled,Cassandra Garner
8748,Yu LLC,gibbskirk@mcintyre.info,3084,Consulting,2025-02-03,Completed,Vincent Chung
8749,Terry-Fitzpatrick,jason09@calhoun.com,963,Design,2025-05-13,Completed,Kirsten Stevens
8750,Henry-Thomas,christinenorman@waters-king.info,351,Maintenance,2025-12-05,Completed,Danny Daniels
8751,"Hancock, Stewart and Moore",yoderdavid@george.org,2302,Consulting,2025-12-14,Pending,Isaac Andrews
8752,"Ewing, Walter and Nelson",kevinwilson@simmons-coleman.org,4928,Maintenance,2025-05-31,Completed,Anthony Koch
8753,"Banks, Klein and Mendez",emiller@garcia.com,3241,Consulting,2025-11-30,Completed,Elizabeth Reyes
8754,"Murphy, Singh and Guerrero",aingram@gray.net,1843,Maintenance,2025-12-16,Completed,William Weber
8755,"Morris, Carter and Jenkins",haleycheryl@baker.biz,2771,Design,2025-08-04,Completed,Carol Kelly
8756,Anderson-Hahn,jennifer93@miller.net,2002,Development,2025-05-18,Completed,Michelle Hernandez
8757,Castillo Group,tracey20@martin.com,881,Development,2025-02-02,Cancelled,Maria Mcdaniel
8758,"White, Hill and Brewer",rickyblack@velasquez.com,4607,Consulting,2025-08-27,Completed,Anthony Martinez
8759,Harvey-Martin,emaddox@perez-lewis.biz,3546,Maintenance,2025-02-09,Pending,Rachel Johnson
8760,"Hernandez, Wilkinson and Preston",ssteele@garza-white.info,2746,Design,2025-08-21,Completed,Jacqueline Kennedy
8761,"Stewart, Martin and Daniels",jordancody@koch.com,4881,Development,2025-09-04,Cancelled,Candace Barry
8762,"Williams, Ramirez and Crawford",deanpatricia@graham-chavez.com,1299,Design,2025-07-21,Completed,Tristan Clark
8763,Benitez-Macdonald,dylanwalker@hart-williams.info,2844,Maintenance,2025-05-27,Completed,Barbara Huber
8764,Terrell Inc,xhenderson@molina.com,2492,Development,2025-04-22,Completed,Joseph Bright
8765,Williams-Rodriguez,cherylkirk@norton.com,455,Development,2025-04-22,Completed,Victoria Hubbard
8766,Turner LLC,bcox@perry.com,3455,Design,2025-09-18,Completed,Kim Stark
8767,Young LLC,adamscarla@phillips.com,1248,Development,2025-05-02,Completed,Cody Caldwell
8768,"Jimenez, Jones and Mills",stephanie91@lester.org,1483,Consulting,2025-01-29,Pending,Jennifer Hughes
8769,Johnston-Rodriguez,heather73@patterson.com,1153,Design,2026-01-12,Completed,Bruce Lawrence
8770,Reynolds Inc,jeffrey20@mcdonald-robinson.com,4695,Maintenance,2025-11-07,Completed,Michael Alvarez
8771,Martin-Wright,angela07@riggs.com,4530,Development,2025-03-11,Completed,James Allison
8772,Steele Inc,stacey80@miller.com,2975,Development,2025-03-19,Pending,John Rodriguez
8773,"Jones, Weeks and Mclaughlin",franklinamanda@shelton.com,903,Consulting,2025-08-02,Completed,James Christian
8774,Fowler Ltd,oowens@richardson.org,392,Development,2025-07-04,Completed,Bryan Burke
8775,Jones LLC,wrightjoseph@carter.com,1536,Maintenance,2025-03-26,Completed,Lisa Austin
8776,"Larson, Weber and Gillespie",brian75@duncan.biz,1886,Design,2026-01-12,Completed,Jade Hendrix
8777,Frank PLC,johnny80@smith.com,810,Development,2025-10-03,Completed,Mr. Chad Tucker
8778,Mason-Alexander,gilestony@walsh-george.com,4410,Development,2026-01-05,Pending,Nicholas Garcia
8779,Brown Inc,ryanramsey@gray.info,3660,Maintenance,2026-01-20,Completed,Robert Taylor
8780,"Woodward, Rivera and Carr",hartbilly@fernandez-cruz.com,3691,Design,2025-02-21,Completed,David Allen
8781,Brock PLC,hoffmanmichael@brown.com,4933,Development,2025-08-06,Completed,Samantha Salas
8782,"Nichols, Howard and Jensen",ericarivas@martinez.info,1349,Design,2025-09-12,Completed,Michael Johnson
8783,Ford-Williams,williamhuynh@hogan.info,3259,Maintenance,2026-02-22,Completed,Michelle Keith
8784,"Butler, Harmon and Miller",markrubio@reyes.com,2800,Development,2026-02-10,Completed,Ashley White
8785,"Schwartz, Black and Roberts",jfrazier@morgan-mills.biz,4848,Consulting,2025-01-18,Completed,David Ashley
8786,Hall-Williams,bryan07@le.com,2285,Design,2025-01-18,Completed,Daryl Zuniga
8787,"Davis, Collins and Pitts",colemanann@morris.net,4729,Consulting,2025-04-13,Completed,Toni Guerrero
8788,"Wolfe, Pierce and Mora",ttran@young.biz,2965,Maintenance,2025-04-15,Completed,Leslie Gonzalez
8789,Jackson-Johnson,wwilliams@johnson-martin.com,725,Maintenance,2025-10-19,Completed,Chad Watkins
8790,Herrera Inc,manningkatherine@luna.biz,2763,Maintenance,2025-11-26,Pending,Christine Good
8791,Knight Ltd,wgardner@harris.com,2276,Maintenance,2025-01-10,Completed,Brian Weber
8792,"Rodgers, Santos and Johnson",georgehartman@young.com,1297,Design,2026-01-03,Completed,Antonio Lane
8793,Powell-Goodwin,scott67@nichols.com,2257,Maintenance,2025-02-13,Cancelled,Juan Johnson
8794,Morris-Payne,cameronleonard@wallace.com,2383,Consulting,2025-10-16,Completed,Amanda Terry
8795,Brown Ltd,julielyons@mays-hall.biz,1915,Consulting,2025-01-23,Cancelled,Jacob Wallace
8796,Willis-Shea,bryan21@williamson.com,1742,Consulting,2025-02-05,Completed,Bryan Johnson
8797,Turner-Fletcher,cdeleon@west-adams.biz,3614,Development,2025-10-10,Completed,Jessica Chen
8798,"Collier, Gutierrez and Meadows",stonetina@patrick.info,1591,Development,2026-02-21,Completed,Ricardo Gould
8799,Duffy PLC,patrick57@haynes.com,905,Development,2025-11-17,Completed,Alexandra Gomez
8800,"Gonzales, Clark and Herman",karalarsen@robles.com,2428,Design,2025-03-23,Completed,Andrea Villarreal
8801,Bauer Group,rebecca49@bradley-charles.com,1068,Consulting,2025-05-08,Completed,Dan Vaughn
8802,Lee and Sons,timothygreen@valencia-miller.com,1524,Consulting,2025-01-05,Pending,Zachary Beard
8803,"Jacobs, Carlson and Campbell",ubarnett@rhodes-hernandez.org,352,Maintenance,2025-09-16,Pending,Alexandra Wells
8804,Barnett Group,mburgess@goodman-martinez.net,1421,Design,2025-10-08,Completed,Todd Wells
8805,Washington-Sims,julia49@marshall-gardner.com,3404,Consulting,2025-11-20,Completed,Matthew Jones
8806,Butler-Hendrix,scottdustin@freeman.com,2499,Design,2025-03-04,Completed,Michael Perez
8807,Whitaker-Hall,coxkevin@murphy.org,518,Design,2025-10-10,Pending,Robert Murphy
8808,Byrd Inc,sgreen@ramirez.com,3775,Design,2025-09-13,Cancelled,Destiny White
8809,Potter-Mccullough,anthonyshannon@goodman.com,1246,Development,2025-04-10,Completed,Edward Cohen
8810,Smith-Casey,john91@franklin.net,2223,Consulting,2026-02-09,Completed,Robin Guerra
8811,Dorsey-Garcia,tmontgomery@conrad-anderson.biz,3530,Design,2025-01-06,Completed,Vincent Phillips
8812,Glover-Finley,zbriggs@maldonado-johnson.com,2381,Design,2025-05-12,Completed,Bonnie Sharp
8813,Gomez Group,jenniferhall@castillo-owen.net,1790,Maintenance,2025-05-20,Completed,Nathan Smith
8814,"Smith, King and Vasquez",bennettstacy@blair-rogers.info,4539,Design,2025-04-21,Completed,Christopher Hendricks
8815,Briggs Inc,harterika@maxwell.com,2789,Maintenance,2025-02-05,Completed,Alexander Anderson
8816,Arroyo Ltd,ysmith@kennedy.info,1044,Design,2025-07-02,Pending,Ronald Pearson
8817,Dixon-Chapman,dmartin@frost-fisher.com,1672,Design,2025-07-03,Completed,Jeremiah Williams
8818,"Mcpherson, Howe and Clay",ritatodd@solomon-thompson.com,811,Design,2026-01-09,Completed,Patricia Holloway
8819,Graves Inc,ann87@hernandez-andersen.biz,2940,Maintenance,2025-07-25,Completed,Gregory Gonzales
8820,"Davidson, Hawkins and Harris",charles48@castro-castillo.com,4288,Design,2026-01-27,Completed,Benjamin Gray
8821,"Wise, Mays and Juarez",jenniferwilson@day.com,2642,Consulting,2025-08-31,Completed,John Moreno
8822,Anthony-Roberts,mathew46@roach.org,3726,Development,2025-04-25,Completed,Daniel Phillips
8823,Miller PLC,princecrystal@maddox.com,1611,Development,2026-01-30,Completed,Brianna Jensen
8824,Elliott LLC,imoore@mueller.com,316,Development,2025-12-25,Completed,Sarah Diaz
8825,Rollins Ltd,turnersamantha@lindsey-dunn.com,1630,Design,2026-01-22,Pending,James Love
8826,Davis LLC,hesparza@jones.com,3000,Consulting,2025-01-02,Completed,Kevin Hickman
8827,"Walters, Hernandez and Jackson",westcarolyn@lewis.info,2664,Design,2025-01-02,Completed,Shelia Ferguson
8828,"Taylor, Carroll and Morse",jason84@paul-wheeler.com,2977,Consulting,2025-12-24,Completed,Shannon Brown
8829,"Fisher, Miller and Le",jennynunez@bell.com,1524,Development,2025-08-04,Completed,Brian Acosta
8830,Perez-Williams,whitney47@ellis.com,4782,Maintenance,2026-01-19,Completed,Russell Woods
8831,Brown-Sampson,fisherdavid@garcia-perez.com,2698,Consulting,2025-11-05,Completed,Aaron Olson
8832,Singleton Inc,tiffany35@brown.com,102,Development,2025-12-26,Completed,Marie Hill MD
8833,"Hall, Parks and Holloway",bstanley@chavez.com,3010,Design,2025-06-01,Completed,Cody Hoffman
8834,Jacobson Group,lisakelly@wilson.com,3304,Design,2025-07-25,Pending,Rachel Mcguire
8835,Jackson-Ramirez,donaldandersen@carr.net,2245,Consulting,2025-04-27,Pending,Samantha Martinez
8836,"Stephens, Hunter and Ayala",hopkinstina@brown.com,3481,Consulting,2025-12-30,Completed,Kelli Jones
8837,"Lara, Sparks and Ruiz",ecampbell@alvarado-bautista.info,3313,Development,2025-03-20,Completed,William Washington
8838,"Thompson, Johnson and Thompson",michaelreynolds@pruitt.com,4663,Consulting,2026-01-15,Completed,James Dunn
8839,Hartman-Brooks,lloydgregory@brooks.com,3188,Maintenance,2025-07-17,Pending,Christy Rodriguez
8840,Blevins Ltd,woodkevin@white.com,4111,Maintenance,2025-12-29,Completed,Justin Hill
8841,"Richardson, Davis and Johnson",mollyphelps@brown.com,2167,Development,2025-03-14,Completed,Jose Blackburn
8842,"Perez, Chaney and Vasquez",xwilson@melton.com,4878,Consulting,2025-07-06,Completed,Cynthia Thomas
8843,"Burns, Carroll and Murphy",reyesjennifer@little.com,895,Consulting,2025-09-04,Completed,Aaron Martin
8844,Mora Inc,crossstacy@mcguire-chase.info,2599,Maintenance,2025-12-02,Completed,Kendra Gallagher
8845,"Brown, Singh and Ryan",jennifer95@guzman-simpson.com,1891,Consulting,2025-05-31,Completed,Mark Patrick
8846,"Neal, Brown and Adams",brian09@roberts-nicholson.com,1550,Development,2026-01-02,Completed,Jenny Sandoval
8847,"Huynh, Nash and Oneill",ulewis@smith.net,1897,Maintenance,2025-03-17,Completed,Melissa Davis
8848,Porter Ltd,harringtonleslie@preston-herrera.com,465,Maintenance,2025-09-12,Completed,David Collier
8849,Vaughn-Hurley,millerkatie@rodriguez-gutierrez.com,639,Design,2026-01-16,Completed,Connie Jones
8850,Sloan Group,dylanhopkins@anderson.org,4558,Maintenance,2025-04-19,Completed,Sharon Freeman
8851,Serrano-King,mosleynoah@ray.com,2785,Development,2025-08-10,Completed,Jennifer Mcmahon
8852,Huff LLC,chloeburns@powell.com,3161,Maintenance,2025-05-14,Completed,Randy Rivas
8853,Peters-Martinez,wendynorris@miller.com,903,Development,2025-07-10,Completed,Sharon Lyons
8854,Acevedo-Miller,michaelmccormick@thomas.com,4405,Consulting,2025-09-15,Pending,Timothy Carson
8855,Fitzgerald PLC,megan82@summers.org,3482,Maintenance,2025-07-25,Completed,Gregory Griffith
8856,Hunter PLC,joshua53@stephens.net,555,Consulting,2025-10-26,Completed,Lynn Hughes
8857,"Mclaughlin, Moore and Pierce",christina48@hodges.com,1272,Design,2025-09-30,Pending,Christopher Campbell
8858,Brown Ltd,hrandolph@robles.com,221,Design,2025-06-23,Completed,Theodore Johnson
8859,"Martin, Hurst and Jackson",gonzalezmatthew@porter-walker.biz,2668,Consulting,2025-03-20,Completed,Shannon Carroll
8860,Harris-Norris,ortegavincent@rowe.com,3661,Consulting,2025-05-22,Pending,Jacob Howe PhD
8861,Gardner Group,lopeztasha@ruiz.net,4375,Maintenance,2025-07-03,Completed,Teresa Short
8862,Rodriguez-Beasley,shaas@christensen.org,2903,Development,2025-05-02,Cancelled,Sherry Silva
8863,Barton LLC,nguyenjames@anderson.com,1511,Maintenance,2025-02-02,Cancelled,Timothy Moreno
8864,"Morgan, Ortiz and Park",hamiltonanthony@long-bradley.biz,2333,Design,2026-02-04,Completed,William Jarvis
8865,"Finley, Obrien and Martin",mitchellwilliam@frazier-johnson.com,889,Consulting,2025-11-27,Pending,Roy Taylor
8866,"Campbell, Bird and Boyd",amanda89@ward.net,2799,Development,2025-07-28,Completed,Jonathan Smith
8867,Morris Inc,aprilreyes@carlson-atkins.com,2182,Development,2025-08-19,Completed,Scott Kennedy
8868,Martin-Greer,wadestephanie@johnston.com,2306,Maintenance,2026-02-12,Completed,Aaron Chavez
8869,Gardner-Howell,allenallison@ray.net,1884,Development,2025-12-22,Completed,Zachary Logan
8870,Mitchell Group,wilsonemma@jacobson.info,1272,Development,2025-09-12,Completed,Angelica Smith
